state,county,county_label,geoid
WV,Tucker,Tucker County,54093
WV,Tyler,Tyler County,54095
WV,Upshur,Upshur County,54097
WV,Wayne,Wayne County,54099
WV,Webster,Webster County,54101
WV,Wetzel,Wetzel County,54103
WV,Wirt,Wirt County,54105
WV,Wood,Wood County,54107
WV,Wyoming,Wyoming County,54109
WY,Albany,Albany County,56001
WY,Big Horn,Big Horn County,56003
WY,Campbell,Campbell County,56005
WY,Carbon,Carbon County,56007
WY,Converse,Converse County,56009
WY,Crook,Crook County,56011
WY,Fremont,Fremont County,56013
WY,Goshen,Goshen County,56015
WY,Hot Springs,Hot Springs County,56017
WY,Johnson,Johnson County,56019
WY,Laramie,Laramie County,56021
WY,Lincoln,Lincoln County,56023
WY,Natrona,Natrona County,56025
WY,Niobrara,Niobrara County,56027
WY,Park,Park County,56029
WY,Platte,Platte County,56031
WY,Sheridan,Sheridan County,56033
WY,Sublette,Sublette County,56035
WY,Sweetwater,Sweetwater County,56037
WY,Teton,Teton County,56039
WY,Uinta,Uinta County,56041
WY,Washakie,Washakie County,56043
WY,Weston,Weston County,56045
